Num,MSE
3838,0.071728
3839,0.071722
3840,0.071715
3841,0.071708
3842,0.071702
3843,0.071695
3844,0.071689
3845,0.071682
3846,0.071676
3847,0.071669
3848,0.071662
3849,0.071656
3850,0.071649
3851,0.071643
3852,0.071636
3853,0.071630
3854,0.071623
3855,0.071617
3856,0.071610
3857,0.071604
3858,0.071597
3859,0.071590
3860,0.071584
3861,0.071577
3862,0.071571
3863,0.071564
3864,0.071558
3865,0.071551
3866,0.071545
3867,0.071538
3868,0.071532
3869,0.071525
3870,0.071519
3871,0.071512
3872,0.071506
3873,0.071500
3874,0.071493
3875,0.071487
3876,0.071480
3877,0.071474
3878,0.071467
3879,0.071461
3880,0.071454
3881,0.071448
3882,0.071442
3883,0.071435
3884,0.071429
3885,0.071422
3886,0.071416
3887,0.071409
3888,0.071403
3889,0.071397
3890,0.071390
3891,0.071384
3892,0.071377
3893,0.071371
3894,0.071365
3895,0.071358
3896,0.071352
3897,0.071346
3898,0.071339
3899,0.071333
3900,0.071326
3901,0.071320
3902,0.071314
3903,0.071307
3904,0.071301
3905,0.071295
3906,0.071288
3907,0.071282
3908,0.071276
3909,0.071269
3910,0.071263
3911,0.071257
3912,0.071250
3913,0.071244
3914,0.071238
3915,0.071231
3916,0.071225
3917,0.071219
3918,0.071212
3919,0.071206
3920,0.071200
3921,0.071193
3922,0.071187
3923,0.071181
3924,0.071174
3925,0.071168
3926,0.071162
3927,0.071156
3928,0.071149
3929,0.071143
3930,0.071137
3931,0.071130
3932,0.071124
3933,0.071118
3934,0.071112
3935,0.071105
3936,0.071099
3937,0.071093
3938,0.071087
3939,0.071080
3940,0.071074
3941,0.071068
3942,0.071062
3943,0.071055
3944,0.071049
3945,0.071043
3946,0.071037
3947,0.071031
3948,0.071024
3949,0.071018
3950,0.071012
3951,0.071006
3952,0.071000
3953,0.070993
3954,0.070987
3955,0.070981
3956,0.070975
3957,0.070969
3958,0.070962
3959,0.070956
3960,0.070950
3961,0.070944
3962,0.070938
3963,0.070931
3964,0.070925
3965,0.070919
3966,0.070913
3967,0.070907
3968,0.070901
3969,0.070894
3970,0.070888
3971,0.070882
3972,0.070876
3973,0.070870
3974,0.070864
3975,0.070858
3976,0.070851
3977,0.070845
3978,0.070839
3979,0.070833
3980,0.070827
3981,0.070821
3982,0.070815
3983,0.070809
3984,0.070802
3985,0.070796
3986,0.070790
3987,0.070784
3988,0.070778
3989,0.070772
3990,0.070766
3991,0.070760
3992,0.070754
3993,0.070748
3994,0.070741
3995,0.070735
3996,0.070729
3997,0.070723
3998,0.070717
3999,0.070711
4000,0.070705
4001,0.070699
4002,0.070693
4003,0.070687
4004,0.070681
4005,0.070675
4006,0.070669
4007,0.070663
4008,0.070657
4009,0.070651
4010,0.070645
4011,0.070639
4012,0.070633
4013,0.070626
4014,0.070620
4015,0.070614
4016,0.070608
4017,0.070602
4018,0.070596
4019,0.070590
4020,0.070584
4021,0.070578
4022,0.070572
4023,0.070566
4024,0.070560
4025,0.070554
4026,0.070548
4027,0.070542
4028,0.070536
4029,0.070530
4030,0.070524
4031,0.070518
4032,0.070512
4033,0.070506
4034,0.070500
4035,0.070495
4036,0.070489
4037,0.070483
4038,0.070477
4039,0.070471
4040,0.070465
4041,0.070459
4042,0.070453
4043,0.070447
4044,0.070441
4045,0.070435
4046,0.070429
4047,0.070423
4048,0.070417
4049,0.070411
4050,0.070405
4051,0.070399
4052,0.070394
4053,0.070388
4054,0.070382
4055,0.070376
4056,0.070370
4057,0.070364
4058,0.070358
4059,0.070352
4060,0.070346
4061,0.070340
4062,0.070335
4063,0.070329
4064,0.070323
4065,0.070317
4066,0.070311
4067,0.070305
4068,0.070299
4069,0.070293
4070,0.070288
4071,0.070282
4072,0.070276
4073,0.070270
4074,0.070264
4075,0.070258
4076,0.070252
4077,0.070247
4078,0.070241
4079,0.070235
4080,0.070229
4081,0.070223
4082,0.070217
4083,0.070212
4084,0.070206
4085,0.070200
4086,0.070194
4087,0.070188
4088,0.070182
4089,0.070177
4090,0.070171
4091,0.070165
4092,0.070159
4093,0.070153
4094,0.070148
4095,0.070142
4096,0.070136
4097,0.070130
4098,0.070124
4099,0.070119
4100,0.070113
4101,0.070107
4102,0.070101
4103,0.070096
4104,0.070090
4105,0.070084
4106,0.070078
4107,0.070073
4108,0.070067
4109,0.070061
4110,0.070055
4111,0.070050
4112,0.070044
4113,0.070038
4114,0.070032
4115,0.070027
4116,0.070021
4117,0.070015
4118,0.070009
4119,0.070004
4120,0.069998
4121,0.069992
4122,0.069986
4123,0.069981
4124,0.069975
4125,0.069969
4126,0.069964
4127,0.069958
4128,0.069952
4129,0.069947
4130,0.069941
4131,0.069935
4132,0.069929
4133,0.069924
4134,0.069918
4135,0.069912
4136,0.069907
4137,0.069901
4138,0.069895
4139,0.069890
4140,0.069884
4141,0.069878
4142,0.069873
4143,0.069867
4144,0.069861
4145,0.069856
4146,0.069850
4147,0.069844
4148,0.069839
4149,0.069833
4150,0.069827
4151,0.069822
4152,0.069816
4153,0.069811
4154,0.069805
4155,0.069799
4156,0.069794
4157,0.069788
4158,0.069783
4159,0.069777
4160,0.069771
4161,0.069766
4162,0.069760
4163,0.069755
4164,0.069749
4165,0.069743
4166,0.069738
4167,0.069732
4168,0.069727
4169,0.069721
4170,0.069715
4171,0.069710
4172,0.069704
4173,0.069699
4174,0.069693
4175,0.069688
4176,0.069682
4177,0.069677
4178,0.069671
4179,0.069665
4180,0.069660
4181,0.069654
4182,0.069649
4183,0.069643
4184,0.069638
4185,0.069632
4186,0.069627
4187,0.069621
4188,0.069616
4189,0.069610
4190,0.069605
4191,0.069599
4192,0.069594
4193,0.069588
4194,0.069583
4195,0.069577
4196,0.069572
4197,0.069566
4198,0.069561
4199,0.069555
4200,0.069550
4201,0.069544
4202,0.069539
4203,0.069533
4204,0.069528
4205,0.069522
4206,0.069517
4207,0.069511
4208,0.069506
4209,0.069500
4210,0.069495
4211,0.069489
4212,0.069484
4213,0.069478
4214,0.069473
4215,0.069467
4216,0.069462
4217,0.069457
4218,0.069451
4219,0.069446
4220,0.069440
4221,0.069435
4222,0.069429
4223,0.069424
4224,0.069418
4225,0.069413
4226,0.069408
4227,0.069402
4228,0.069397
4229,0.069391
4230,0.069386
4231,0.069380
4232,0.069375
4233,0.069370
4234,0.069364
4235,0.069359
4236,0.069353
4237,0.069348
4238,0.069343
4239,0.069337
4240,0.069332
4241,0.069326
4242,0.069321
4243,0.069316
4244,0.069310
4245,0.069305
4246,0.069299
4247,0.069294
4248,0.069289
4249,0.069283
4250,0.069278
4251,0.069273
4252,0.069267
4253,0.069262
4254,0.069257
4255,0.069251
4256,0.069246
4257,0.069240
4258,0.069235
4259,0.069230
4260,0.069224
4261,0.069219
4262,0.069214
4263,0.069208
4264,0.069203
4265,0.069198
4266,0.069192
4267,0.069187
4268,0.069182
4269,0.069176
4270,0.069171
4271,0.069166
4272,0.069160
4273,0.069155
4274,0.069150
4275,0.069145
4276,0.069139
4277,0.069134
4278,0.069129
4279,0.069123
4280,0.069118
4281,0.069113
4282,0.069107
4283,0.069102
4284,0.069097
4285,0.069091
4286,0.069086
4287,0.069081
4288,0.069076
4289,0.069070
4290,0.069065
4291,0.069060
4292,0.069055
4293,0.069049
4294,0.069044
4295,0.069039
4296,0.069033
4297,0.069028
4298,0.069023
4299,0.069018
4300,0.069012
4301,0.069007
4302,0.069002
4303,0.068997
4304,0.068991
4305,0.068986
4306,0.068981
4307,0.068976
4308,0.068970
4309,0.068965
4310,0.068960
4311,0.068955
4312,0.068950
4313,0.068944
4314,0.068939
4315,0.068934
4316,0.068929
4317,0.068923
4318,0.068918
4319,0.068913
4320,0.068908
4321,0.068903
4322,0.068897
4323,0.068892
4324,0.068887
4325,0.068882
4326,0.068877
4327,0.068871
4328,0.068866
4329,0.068861
4330,0.068856
4331,0.068851
4332,0.068846
4333,0.068840
4334,0.068835
4335,0.068830
4336,0.068825
4337,0.068820
4338,0.068815
4339,0.068809
4340,0.068804
4341,0.068799
4342,0.068794
4343,0.068789
4344,0.068784
4345,0.068778
4346,0.068773
4347,0.068768
4348,0.068763
4349,0.068758
4350,0.068753
4351,0.068748
4352,0.068742
4353,0.068737
4354,0.068732
4355,0.068727
4356,0.068722
4357,0.068717
4358,0.068712
4359,0.068707
4360,0.068702
4361,0.068696
4362,0.068691
4363,0.068686
4364,0.068681
4365,0.068676
4366,0.068671
4367,0.068666
4368,0.068661
4369,0.068656
4370,0.068651
4371,0.068645
4372,0.068640
4373,0.068635
4374,0.068630
4375,0.068625
4376,0.068620
4377,0.068615
4378,0.068610
4379,0.068605
4380,0.068600
4381,0.068595
4382,0.068590
4383,0.068585
4384,0.068580
4385,0.068575
4386,0.068569
4387,0.068564
4388,0.068559
4389,0.068554
4390,0.068549
4391,0.068544
4392,0.068539
4393,0.068534
4394,0.068529
4395,0.068524
4396,0.068519
4397,0.068514
4398,0.068509
4399,0.068504
4400,0.068499
4401,0.068494
4402,0.068489
4403,0.068484
4404,0.068479
4405,0.068474
4406,0.068469
4407,0.068464
4408,0.068459
4409,0.068454
4410,0.068449
4411,0.068444
4412,0.068439
4413,0.068434
4414,0.068429
4415,0.068424
4416,0.068419
4417,0.068414
4418,0.068409
4419,0.068404
4420,0.068399
4421,0.068394
4422,0.068389
4423,0.068384
4424,0.068379
4425,0.068374
4426,0.068369
4427,0.068364
4428,0.068359
4429,0.068354
4430,0.068349
4431,0.068345
4432,0.068340
4433,0.068335
4434,0.068330
4435,0.068325
4436,0.068320
4437,0.068315
4438,0.068310
4439,0.068305
4440,0.068300
4441,0.068295
4442,0.068290
4443,0.068285
4444,0.068280
4445,0.068276
4446,0.068271
4447,0.068266
4448,0.068261
4449,0.068256
4450,0.068251
4451,0.068246
4452,0.068241
4453,0.068236
4454,0.068231
4455,0.068226
4456,0.068222
4457,0.068217
4458,0.068212
4459,0.068207
4460,0.068202
4461,0.068197
4462,0.068192
4463,0.068187
4464,0.068182
4465,0.068178
4466,0.068173
4467,0.068168
4468,0.068163
4469,0.068158
4470,0.068153
4471,0.068148
4472,0.068144
4473,0.068139
4474,0.068134
4475,0.068129
4476,0.068124
4477,0.068119
4478,0.068114
4479,0.068110
4480,0.068105
4481,0.068100
4482,0.068095
4483,0.068090
4484,0.068085
4485,0.068081
4486,0.068076
4487,0.068071
4488,0.068066
4489,0.068061
4490,0.068056
4491,0.068052
4492,0.068047
4493,0.068042
4494,0.068037
4495,0.068032
4496,0.068028
4497,0.068023
4498,0.068018
4499,0.068013
4500,0.068008
4501,0.068004
4502,0.067999
4503,0.067994
4504,0.067989
4505,0.067984
4506,0.067980
4507,0.067975
4508,0.067970
4509,0.067965
4510,0.067961
4511,0.067956
4512,0.067951
4513,0.067946
4514,0.067941
4515,0.067937
4516,0.067932
4517,0.067927
4518,0.067922
4519,0.067918
4520,0.067913
4521,0.067908
4522,0.067903
4523,0.067899
4524,0.067894
4525,0.067889
4526,0.067884
4527,0.067880
4528,0.067875
4529,0.067870
4530,0.067865
4531,0.067861
4532,0.067856
4533,0.067851
4534,0.067847
4535,0.067842
4536,0.067837
4537,0.067832
4538,0.067828
4539,0.067823
4540,0.067818
4541,0.067814
4542,0.067809
4543,0.067804
4544,0.067799
4545,0.067795
4546,0.067790
4547,0.067785
4548,0.067781
4549,0.067776
4550,0.067771
4551,0.067767
4552,0.067762
4553,0.067757
4554,0.067752
4555,0.067748
4556,0.067743
4557,0.067738
4558,0.067734
4559,0.067729
4560,0.067724
4561,0.067720
4562,0.067715
4563,0.067710
4564,0.067706
4565,0.067701
4566,0.067696
4567,0.067692
4568,0.067687
4569,0.067682
4570,0.067678
4571,0.067673
4572,0.067668
4573,0.067664
4574,0.067659
4575,0.067655
4576,0.067650
4577,0.067645
4578,0.067641
4579,0.067636
4580,0.067631
4581,0.067627
4582,0.067622
4583,0.067617
4584,0.067613
4585,0.067608
4586,0.067604
4587,0.067599
4588,0.067594
4589,0.067590
4590,0.067585
4591,0.067581
4592,0.067576
4593,0.067571
4594,0.067567
4595,0.067562
4596,0.067558
4597,0.067553
4598,0.067548
4599,0.067544
4600,0.067539
4601,0.067535
4602,0.067530
4603,0.067525
4604,0.067521
4605,0.067516
4606,0.067512
4607,0.067507
4608,0.067502
4609,0.067498
4610,0.067493
4611,0.067489
4612,0.067484
4613,0.067480
4614,0.067475
4615,0.067470
4616,0.067466
4617,0.067461
4618,0.067457
4619,0.067452
4620,0.067448
4621,0.067443
4622,0.067439
4623,0.067434
4624,0.067430
4625,0.067425
4626,0.067420
4627,0.067416
4628,0.067411
4629,0.067407
4630,0.067402
4631,0.067398
4632,0.067393
4633,0.067389
4634,0.067384
4635,0.067380
4636,0.067375
4637,0.067371
4638,0.067366
4639,0.067362
4640,0.067357
4641,0.067353
4642,0.067348
4643,0.067344
4644,0.067339
4645,0.067335
4646,0.067330
4647,0.067326
4648,0.067321
4649,0.067317
4650,0.067312
4651,0.067308
4652,0.067303
4653,0.067299
4654,0.067294
4655,0.067290
4656,0.067285
4657,0.067281
4658,0.067276
4659,0.067272
4660,0.067267
4661,0.067263
4662,0.067258
4663,0.067254
4664,0.067249
4665,0.067245
4666,0.067240
4667,0.067236
4668,0.067232
4669,0.067227
4670,0.067223
4671,0.067218
4672,0.067214
4673,0.067209
4674,0.067205
4675,0.067200
4676,0.067196
4677,0.067191
4678,0.067187
4679,0.067183
4680,0.067178
4681,0.067174
4682,0.067169
4683,0.067165
4684,0.067160
4685,0.067156
4686,0.067152
4687,0.067147
4688,0.067143
4689,0.067138
4690,0.067134
4691,0.067129
4692,0.067125
4693,0.067121
4694,0.067116
4695,0.067112
4696,0.067107
4697,0.067103
4698,0.067099
4699,0.067094
4700,0.067090
4701,0.067085
4702,0.067081
4703,0.067077
4704,0.067072
4705,0.067068
4706,0.067063
4707,0.067059
4708,0.067055
4709,0.067050
4710,0.067046
4711,0.067042
4712,0.067037
4713,0.067033
4714,0.067028
4715,0.067024
4716,0.067020
4717,0.067015
4718,0.067011
4719,0.067007
4720,0.067002
4721,0.066998
4722,0.066994
4723,0.066989
4724,0.066985
4725,0.066980
4726,0.066976
4727,0.066972
4728,0.066967
4729,0.066963
4730,0.066959
4731,0.066954
4732,0.066950
4733,0.066946
4734,0.066941
4735,0.066937
4736,0.066933
4737,0.066928
4738,0.066924
4739,0.066920
4740,0.066915
4741,0.066911
4742,0.066907
4743,0.066902
4744,0.066898
4745,0.066894
4746,0.066890
4747,0.066885
4748,0.066881
4749,0.066877
4750,0.066872
4751,0.066868
4752,0.066864
4753,0.066859
4754,0.066855
4755,0.066851
4756,0.066846
4757,0.066842
4758,0.066838
4759,0.066834
4760,0.066829
4761,0.066825
4762,0.066821
4763,0.066816
4764,0.066812
4765,0.066808
4766,0.066804
4767,0.066799
4768,0.066795
4769,0.066791
4770,0.066787
4771,0.066782
4772,0.066778
4773,0.066774
4774,0.066769
4775,0.066765
4776,0.066761
4777,0.066757
4778,0.066752
4779,0.066748
4780,0.066744
4781,0.066740
4782,0.066735
4783,0.066731
4784,0.066727
4785,0.066723
4786,0.066718
4787,0.066714
4788,0.066710
4789,0.066706
4790,0.066701
4791,0.066697
4792,0.066693
4793,0.066689
4794,0.066685
4795,0.066680
4796,0.066676
4797,0.066672
4798,0.066668
4799,0.066663
4800,0.066659
4801,0.066655
4802,0.066651
4803,0.066647
4804,0.066642
4805,0.066638
4806,0.066634
4807,0.066630
4808,0.066626
4809,0.066621
4810,0.066617
4811,0.066613
4812,0.066609
4813,0.066605
4814,0.066600
4815,0.066596
4816,0.066592
4817,0.066588
4818,0.066584
4819,0.066579
4820,0.066575
4821,0.066571
4822,0.066567
4823,0.066563
4824,0.066559
4825,0.066554
4826,0.066550
4827,0.066546
4828,0.066542
4829,0.066538
4830,0.066534
4831,0.066529
4832,0.066525
4833,0.066521
4834,0.066517
4835,0.066513
4836,0.066509
4837,0.066504
4838,0.066500
4839,0.066496
4840,0.066492
4841,0.066488
4842,0.066484
4843,0.066480
4844,0.066475
4845,0.066471
4846,0.066467
4847,0.066463
4848,0.066459
4849,0.066455
4850,0.066451
4851,0.066446
4852,0.066442
4853,0.066438
4854,0.066434
4855,0.066430
4856,0.066426
4857,0.066422
4858,0.066418
4859,0.066413
4860,0.066409
4861,0.066405
4862,0.066401
4863,0.066397
4864,0.066393
4865,0.066389
4866,0.066385
4867,0.066381
4868,0.066377
4869,0.066372
4870,0.066368
4871,0.066364
4872,0.066360
4873,0.066356
4874,0.066352
4875,0.066348
4876,0.066344
4877,0.066340
4878,0.066336
4879,0.066332
4880,0.066327
4881,0.066323
4882,0.066319
4883,0.066315
4884,0.066311
4885,0.066307
4886,0.066303
4887,0.066299
4888,0.066295
4889,0.066291
4890,0.066287
4891,0.066283
4892,0.066279
4893,0.066275
4894,0.066271
4895,0.066267
4896,0.066263
4897,0.066258
4898,0.066254
4899,0.066250
4900,0.066246
4901,0.066242
4902,0.066238
4903,0.066234
4904,0.066230
4905,0.066226
4906,0.066222
4907,0.066218
4908,0.066214
4909,0.066210
4910,0.066206
4911,0.066202
4912,0.066198
4913,0.066194
4914,0.066190
4915,0.066186
4916,0.066182
4917,0.066178
4918,0.066174
4919,0.066170
4920,0.066166
4921,0.066162
4922,0.066158
4923,0.066154
4924,0.066150
4925,0.066146
4926,0.066142
4927,0.066138
4928,0.066134
4929,0.066130
4930,0.066126
4931,0.066122
4932,0.066118
4933,0.066114
4934,0.066110
4935,0.066106
4936,0.066102
4937,0.066098
4938,0.066094
4939,0.066090
4940,0.066086
4941,0.066082
4942,0.066078
4943,0.066074
4944,0.066070
4945,0.066066
4946,0.066062
4947,0.066058
4948,0.066054
4949,0.066050
4950,0.066046
4951,0.066042
4952,0.066038
4953,0.066035
4954,0.066031
4955,0.066027
4956,0.066023
4957,0.066019
4958,0.066015
4959,0.066011
4960,0.066007
4961,0.066003
4962,0.065999
4963,0.065995
4964,0.065991
4965,0.065987
4966,0.065983
4967,0.065979
4968,0.065975
4969,0.065971
4970,0.065968
4971,0.065964
4972,0.065960
4973,0.065956
4974,0.065952
4975,0.065948
4976,0.065944
4977,0.065940
4978,0.065936
4979,0.065932
4980,0.065928
4981,0.065924
4982,0.065921
4983,0.065917
4984,0.065913
4985,0.065909
4986,0.065905
4987,0.065901
4988,0.065897
4989,0.065893
4990,0.065889
4991,0.065885
4992,0.065881
4993,0.065878
4994,0.065874
4995,0.065870
4996,0.065866
4997,0.065862
4998,0.065858
4999,0.065854
5000,0.065850
5001,0.065846
5002,0.065843
5003,0.065839
5004,0.065835
5005,0.065831
5006,0.065827
5007,0.065823
5008,0.065819
5009,0.065815
5010,0.065812
5011,0.065808
5012,0.065804
5013,0.065800
5014,0.065796
5015,0.065792
5016,0.065788
5017,0.065785
5018,0.065781
5019,0.065777
5020,0.065773
5021,0.065769
5022,0.065765
5023,0.065761
5024,0.065758
5025,0.065754
5026,0.065750
5027,0.065746
5028,0.065742
5029,0.065738
5030,0.065734
5031,0.065731
5032,0.065727
5033,0.065723
5034,0.065719
5035,0.065715
5036,0.065711
5037,0.065708
5038,0.065704
5039,0.065700
5040,0.065696
5041,0.065692
5042,0.065688
5043,0.065685
5044,0.065681
5045,0.065677
5046,0.065673
5047,0.065669
5048,0.065666
5049,0.065662
5050,0.065658
5051,0.065654
5052,0.065650
5053,0.065647
5054,0.065643
5055,0.065639
5056,0.065635
5057,0.065631
5058,0.065628
5059,0.065624
5060,0.065620
5061,0.065616
5062,0.065612
5063,0.065609
5064,0.065605
5065,0.065601
5066,0.065597
5067,0.065593
5068,0.065590
5069,0.065586
5070,0.065582
5071,0.065578
5072,0.065575
5073,0.065571
5074,0.065567
5075,0.065563
5076,0.065559
5077,0.065556
5078,0.065552
5079,0.065548
5080,0.065544
5081,0.065541
5082,0.065537
5083,0.065533
5084,0.065529
5085,0.065526
5086,0.065522
5087,0.065518
5088,0.065514
5089,0.065511
5090,0.065507
5091,0.065503
5092,0.065499
5093,0.065496
5094,0.065492
5095,0.065488
5096,0.065484
5097,0.065481
5098,0.065477
5099,0.065473
5100,0.065469
5101,0.065466
5102,0.065462
5103,0.065458
5104,0.065454
5105,0.065451
5106,0.065447
5107,0.065443
5108,0.065440
5109,0.065436
5110,0.065432
5111,0.065428
5112,0.065425
5113,0.065421
5114,0.065417
5115,0.065414
5116,0.065410
5117,0.065406
5118,0.065402
5119,0.065399
5120,0.065395
5121,0.065391
5122,0.065388
5123,0.065384
5124,0.065380
5125,0.065376
5126,0.065373
5127,0.065369
5128,0.065365
5129,0.065362
5130,0.065358
5131,0.065354
5132,0.065351
5133,0.065347
5134,0.065343
5135,0.065340
5136,0.065336
5137,0.065332
5138,0.065328
5139,0.065325
5140,0.065321
5141,0.065317
5142,0.065314
5143,0.065310
5144,0.065306
5145,0.065303
5146,0.065299
5147,0.065295
5148,0.065292
5149,0.065288
5150,0.065284
5151,0.065281
5152,0.065277
5153,0.065273
5154,0.065270
5155,0.065266
5156,0.065262
5157,0.065259
5158,0.065255
5159,0.065252
5160,0.065248
5161,0.065244
5162,0.065241
5163,0.065237
5164,0.065233
5165,0.065230
5166,0.065226
5167,0.065222
5168,0.065219
5169,0.065215
5170,0.065211
5171,0.065208
5172,0.065204
5173,0.065201
5174,0.065197
5175,0.065193
5176,0.065190
5177,0.065186
5178,0.065182
5179,0.065179
5180,0.065175
5181,0.065172
5182,0.065168
5183,0.065164
5184,0.065161
5185,0.065157
5186,0.065153
5187,0.065150
5188,0.065146
5189,0.065143
5190,0.065139
5191,0.065135
5192,0.065132
5193,0.065128
5194,0.065125
5195,0.065121
5196,0.065117
5197,0.065114
5198,0.065110
5199,0.065107
5200,0.065103
5201,0.065099
5202,0.065096
5203,0.065092
5204,0.065089
5205,0.065085
5206,0.065082
5207,0.065078
5208,0.065074
5209,0.065071
5210,0.065067
5211,0.065064
5212,0.065060
5213,0.065056
5214,0.065053
5215,0.065049
5216,0.065046
5217,0.065042
5218,0.065039
5219,0.065035
5220,0.065031
5221,0.065028
5222,0.065024
5223,0.065021
5224,0.065017
5225,0.065014
5226,0.065010
5227,0.065007
5228,0.065003
5229,0.064999
5230,0.064996
5231,0.064992
5232,0.064989
5233,0.064985
5234,0.064982
5235,0.064978
5236,0.064975
5237,0.064971
5238,0.064968
5239,0.064964
5240,0.064960
5241,0.064957
5242,0.064953
5243,0.064950
5244,0.064946
5245,0.064943
5246,0.064939
5247,0.064936
5248,0.064932
5249,0.064929
5250,0.064925
5251,0.064922
5252,0.064918
5253,0.064915
5254,0.064911
5255,0.064908
5256,0.064904
5257,0.064900
5258,0.064897
5259,0.064893
5260,0.064890
5261,0.064886
5262,0.064883
5263,0.064879
5264,0.064876
5265,0.064872
5266,0.064869
5267,0.064865
5268,0.064862
5269,0.064858
5270,0.064855
5271,0.064851
5272,0.064848
5273,0.064844
5274,0.064841
5275,0.064837
5276,0.064834
5277,0.064830
5278,0.064827
5279,0.064823
5280,0.064820
5281,0.064817
5282,0.064813
5283,0.064810
5284,0.064806
5285,0.064803
5286,0.064799
5287,0.064796
5288,0.064792
5289,0.064789
5290,0.064785
5291,0.064782
5292,0.064778
5293,0.064775
5294,0.064771
5295,0.064768
5296,0.064764
5297,0.064761
5298,0.064757
5299,0.064754
5300,0.064751
5301,0.064747
5302,0.064744
5303,0.064740
5304,0.064737
5305,0.064733
5306,0.064730
5307,0.064726
5308,0.064723
5309,0.064719
5310,0.064716
5311,0.064713
5312,0.064709
5313,0.064706
5314,0.064702
5315,0.064699
5316,0.064695
5317,0.064692
5318,0.064689
5319,0.064685
5320,0.064682
5321,0.064678
5322,0.064675
5323,0.064671
5324,0.064668
5325,0.064665
5326,0.064661
5327,0.064658
5328,0.064654
5329,0.064651
5330,0.064647
5331,0.064644
5332,0.064641
5333,0.064637
5334,0.064634
5335,0.064630
5336,0.064627
5337,0.064623
5338,0.064620
5339,0.064617
5340,0.064613
5341,0.064610
5342,0.064606
5343,0.064603
5344,0.064600
5345,0.064596
5346,0.064593
5347,0.064589
5348,0.064586
5349,0.064583
5350,0.064579
5351,0.064576
5352,0.064572
5353,0.064569
5354,0.064566
5355,0.064562
5356,0.064559
5357,0.064556
5358,0.064552
5359,0.064549
5360,0.064545
5361,0.064542
5362,0.064539
5363,0.064535
5364,0.064532
5365,0.064528
5366,0.064525
5367,0.064522
5368,0.064518
5369,0.064515
5370,0.064512
5371,0.064508
5372,0.064505
5373,0.064502
5374,0.064498
5375,0.064495
5376,0.064491
5377,0.064488
5378,0.064485
5379,0.064481
5380,0.064478
5381,0.064475
5382,0.064471
5383,0.064468
5384,0.064465
5385,0.064461
5386,0.064458
5387,0.064455
5388,0.064451
5389,0.064448
5390,0.064444
5391,0.064441
5392,0.064438
5393,0.064434
5394,0.064431
5395,0.064428
5396,0.064424
5397,0.064421
5398,0.064418
5399,0.064414
5400,0.064411
5401,0.064408
5402,0.064404
5403,0.064401
5404,0.064398
5405,0.064394
5406,0.064391
5407,0.064388
5408,0.064385
5409,0.064381
5410,0.064378
5411,0.064375
5412,0.064371
5413,0.064368
5414,0.064365
5415,0.064361
5416,0.064358
5417,0.064355
5418,0.064351
5419,0.064348
5420,0.064345
5421,0.064341
5422,0.064338
5423,0.064335
5424,0.064332
5425,0.064328
5426,0.064325
5427,0.064322
5428,0.064318
5429,0.064315
5430,0.064312
5431,0.064308
5432,0.064305
5433,0.064302
5434,0.064299
5435,0.064295
5436,0.064292
5437,0.064289
5438,0.064285
5439,0.064282
5440,0.064279
5441,0.064276
5442,0.064272
5443,0.064269
5444,0.064266
5445,0.064262
5446,0.064259
5447,0.064256
5448,0.064253
5449,0.064249
5450,0.064246
5451,0.064243
5452,0.064240
5453,0.064236
5454,0.064233
5455,0.064230
5456,0.064226
5457,0.064223
5458,0.064220
5459,0.064217
5460,0.064213
5461,0.064210
5462,0.064207
5463,0.064204
5464,0.064200
5465,0.064197
5466,0.064194
5467,0.064191
5468,0.064187
5469,0.064184
5470,0.064181
5471,0.064178
5472,0.064174
5473,0.064171
5474,0.064168
5475,0.064165
5476,0.064161
5477,0.064158
5478,0.064155
5479,0.064152
5480,0.064149
5481,0.064145
5482,0.064142
5483,0.064139
5484,0.064136
5485,0.064132
5486,0.064129
5487,0.064126
5488,0.064123
5489,0.064120
5490,0.064116
5491,0.064113
5492,0.064110
5493,0.064107
5494,0.064103
5495,0.064100
5496,0.064097
5497,0.064094
5498,0.064091
5499,0.064087
5500,0.064084
5501,0.064081
5502,0.064078
5503,0.064075
5504,0.064071
5505,0.064068
5506,0.064065
5507,0.064062
5508,0.064059
5509,0.064055
5510,0.064052
5511,0.064049
5512,0.064046
5513,0.064043
5514,0.064039
5515,0.064036
5516,0.064033
5517,0.064030
5518,0.064027
5519,0.064023
5520,0.064020
5521,0.064017
5522,0.064014
5523,0.064011
5524,0.064008
5525,0.064004
5526,0.064001
5527,0.063998
5528,0.063995
5529,0.063992
5530,0.063988
5531,0.063985
5532,0.063982
5533,0.063979
5534,0.063976
5535,0.063973
5536,0.063969
5537,0.063966
5538,0.063963
5539,0.063960
5540,0.063957
5541,0.063954
5542,0.063950
5543,0.063947
5544,0.063944
5545,0.063941
5546,0.063938
5547,0.063935
5548,0.063931
5549,0.063928
5550,0.063925
5551,0.063922
5552,0.063919
5553,0.063916
5554,0.063913
5555,0.063909
5556,0.063906
5557,0.063903
5558,0.063900
5559,0.063897
5560,0.063894
5561,0.063891
5562,0.063887
5563,0.063884
5564,0.063881
5565,0.063878
5566,0.063875
5567,0.063872
5568,0.063869
5569,0.063865
5570,0.063862
5571,0.063859
5572,0.063856
5573,0.063853
5574,0.063850
5575,0.063847
5576,0.063844
5577,0.063840
5578,0.063837
5579,0.063834
5580,0.063831
5581,0.063828
5582,0.063825
5583,0.063822
5584,0.063819
5585,0.063815
5586,0.063812
